time,inlier_ratio,features,cov_trace,lost,trans_jitter,rot_jitter
4.064117908477783,0.9398280802292264,971,0.0006021618709438191,0,,
4.132176637649536,0.9289940828402367,973,7.383343236180721e-05,0,,
4.195761442184448,0.9427312775330396,973,0.0009581406807710301,0,,
4.26440954208374,0.9501466275659824,975,0.00042840416861203277,0,,
4.364660978317261,0.9334319526627219,973,8.911582938273555e-05,0,,
4.433070421218872,0.9366715758468336,974,0.0003107317123105168,0,,
4.496853828430176,0.9293078055964654,975,0.0004993646354871454,0,,
4.565001010894775,0.9475262368815592,972,0.0003107768997306994,0,,
4.630281209945679,0.9430656934306569,977,0.00033485225629439815,0,,
4.764251470565796,0.9377777777777778,979,7.289964857374784e-05,0,,
4.899796009063721,0.934971098265896,977,0.0007126683835162841,0,,
4.9654011726379395,0.9297994269340975,982,0.00033157359181335786,0,,
5.099545478820801,0.9205882352941176,975,0.0007083125714634663,0,,
5.265673637390137,0.9410029498525073,977,0.00039735801195420217,0,,
5.366186857223511,0.9313868613138686,973,0.00032733131927117947,0,,
5.565833568572998,0.9452662721893491,971,6.563486635926878e-05,0,,
5.634750127792358,0.9400299850074962,972,0.00031718752551169023,0,,
5.767408609390259,0.9421364985163204,976,0.00040774619586387423,0,,
5.90136194229126,0.9304733727810651,975,0.0005730484001108563,0,,
6.000032901763916,0.9277456647398844,978,0.0008724249522652828,0,,
6.063719987869263,0.9264069264069265,974,0.0009675412666959165,0,,
6.166450262069702,0.8986784140969163,975,0.0010512591431481998,0,,
6.235132932662964,0.9329446064139941,979,0.00032707194021670155,0,,
6.3344879150390625,0.9351585014409222,972,0.00031077030729968107,0,,
6.401355028152466,0.9475982532751092,974,0.00032935729711112803,0,,
6.6665003299713135,0.9326347305389222,979,0.0005781342255402707,0,,
6.73440146446228,0.9004329004329005,974,0.0013328879305961896,0,,
6.8010358810424805,0.9307359307359307,976,9.120105273812428e-05,0,,
6.8679375648498535,0.9383259911894273,981,6.992624627515383e-05,0,,
6.9327757358551025,0.9412628487518355,977,0.0006014204191716273,0,,
6.999135971069336,0.9332321699544764,976,0.00032955658620485343,0,,
7.067539691925049,0.9266862170087976,973,8.290297653229559e-05,0,,
7.134495496749878,0.9216255442670537,971,0.0004166777020136943,0,,
7.267414331436157,0.9363905325443787,973,0.0005577424737728143,0,,
7.435297966003418,0.9367647058823529,972,0.000499091764499608,0,,
7.503406047821045,0.933920704845815,978,0.00031559028599120216,0,,
7.603237152099609,0.9281609195402298,972,0.0008358629076147918,0,,
7.668398141860962,0.934402332361516,973,0.00041171364943671515,0,,
7.735532283782959,0.9426470588235294,975,7.049345923189306e-05,0,,
7.802126169204712,0.9285714285714286,966,0.0005460308041593817,0,,
7.902251243591309,0.9358600583090378,973,0.0003929287043712976,0,,
7.97044038772583,0.9289940828402367,972,0.0007036976778312239,0,,
8.070818185806274,0.8974739970282318,977,0.0008240830298504445,0,,
8.136219501495361,0.9480712166172107,976,0.00032074544229995815,0,,
8.200346946716309,0.9333333333333333,978,0.0005842725273039834,0,,
8.26787519454956,0.8955223880597015,980,0.0006372324236572605,0,,
8.402933120727539,0.8691019786910198,977,0.0006467202849243769,0,,
8.466594934463501,0.8873668188736682,970,0.0003263164783290995,0,,
8.531771183013916,0.8987730061349694,972,0.00043767629329377096,0,,
8.66829252243042,0.8957345971563981,969,0.0003097665113184485,0,,
8.768809795379639,0.8871224165341812,977,0.000999941625755746,0,,
8.834294319152832,0.8990228013029316,971,8.629128456037492e-05,0,,
8.897306680679321,0.9008264462809917,966,0.00011688155590114533,0,,
9.034604787826538,0.9088,975,0.0005720297591648707,0,,
9.168225526809692,0.8993506493506493,972,0.0005125796576558789,0,,
9.300862789154053,0.9006309148264984,972,9.631468728703097e-05,0,,
9.40279221534729,0.8930817610062893,973,0.0005677701467058798,0,,
9.501982688903809,0.8928046989720999,971,0.0008736814101223719,0,,
9.634619235992432,0.9330357142857143,977,7.81712855577824e-05,0,,
9.737232446670532,0.9363905325443787,980,9.175191896089003e-05,0,,
9.87417721748352,0.9378612716763006,976,0.0005397774467218552,0,,
9.940364837646484,0.9383259911894273,979,0.0004199833599568229,0,,
10.106237411499023,0.9302325581395349,982,0.0004899299646787405,0,,
10.17075800895691,0.930576070901034,979,0.0003349966564428178,0,,
10.237280368804932,0.9270833333333334,974,0.0005166328991956836,0,,
10.301521062850952,0.9273255813953488,977,0.0007878542916031439,0,,
10.37085771560669,0.9328467153284672,977,0.0003164953586386401,0,,
10.474381446838379,0.9485714285714286,979,0.00032313619172695334,0,,
10.573966264724731,0.9502196193265008,974,0.00042446911103208556,0,,
10.677911281585693,0.9261939218523878,979,0.0004111942004179583,0,,
10.741422891616821,0.9275147928994083,977,0.0005164264323168029,0,,
10.839611291885376,0.9359534206695779,979,0.0003163875767096761,0,,
10.904617309570312,0.9366906474820144,981,0.0008246100308971656,0,,
11.005883693695068,0.9461077844311377,978,0.000339196236516873,0,,
11.104834079742432,0.9272997032640949,973,0.0003117006077508268,0,,
11.173126697540283,0.948377581120944,971,0.0007392626052952257,0,,
11.241076469421387,0.9370424597364568,978,0.0007908399623486914,0,,
11.304430723190308,0.9435364041604755,975,0.0003124551772132691,0,,
11.439779996871948,0.9501466275659824,975,0.00042213640762434816,0,,
11.506384134292603,0.9472140762463344,979,9.480720846486279e-05,0,,
11.670342922210693,0.9195906432748538,972,9.927435295534438e-05,0,,
11.738048553466797,0.9502196193265008,976,0.00011768377894792125,0,,
11.839664936065674,0.9428989751098097,975,0.0005795122547344365,0,,
11.90911078453064,0.9022900763358779,978,0.0007066744723050215,0,,
11.973953247070312,0.932601880877743,972,9.203452026145883e-05,0,,
12.036904096603394,0.9033280507131537,978,0.0004121870473980381,0,,
12.203248500823975,0.8665480427046264,972,0.0006345170137955576,0,,
12.268136024475098,0.8626373626373627,964,0.0003156039698436508,0,,
12.36577844619751,0.9063136456211812,964,0.0005271431390388899,0,,
12.432907581329346,0.888421052631579,959,0.0004097244145638252,0,,
12.495308637619019,0.896551724137931,960,0.0003721420304807544,0,,
12.531353950500488,0.8657718120805369,965,6.416936990348389e-05,0,,
12.63149881362915,0.8702830188679245,966,5.3667137896791106e-05,0,,
12.694071054458618,0.8174807197943444,961,0.00029869546862610155,0,,
12.727742910385132,0.8278688524590164,947,4.525950450764853e-05,0,,
12.762948274612427,0.8093922651933702,951,0.0008926690028708253,0,,
13.122488260269165,0.711340206185567,952,0.0008065981275353989,0,,
13.1711266040802,0.6074561403508771,935,0.0006848892994083873,0,,
13.25402307510376,0.4900398406374502,926,0.0008194373667421316,0,,
13.554341316223145,0.1952054794520548,879,0.0008470436034501473,0,,
13.905204772949219,0.34,896,6.0,1,,
14.12386417388916,0.0,868,6.0,1,,
14.21180248260498,0.0,843,6.0,1,,
14.43602705001831,0.0,871,6.0,1,,
14.539891958236694,0.0,869,6.0,1,,
14.800668001174927,0.0,844,6.0,1,,
14.877466678619385,0.0,877,6.0,1,,
15.043046236038208,0.0,861,6.0,1,,
15.177219152450562,0.0,856,6.0,1,,
15.301893949508667,0.0,836,6.0,1,,
15.475311756134033,0.0,863,6.0,1,,
15.633968353271484,0.0,893,6.0,1,,
15.834149360656738,0.0,866,6.0,1,,
15.967800378799438,0.0,891,6.0,1,,
16.135031700134277,0.0,898,6.0,1,,
16.27283811569214,0.0,898,6.0,1,,
16.367287635803223,0.0,868,6.0,1,,
16.467220306396484,0.0,896,6.0,1,,
16.566110134124756,0.0,890,6.0,1,,
16.665557861328125,0.0,890,6.0,1,,
16.866760730743408,0.0,896,6.0,1,,
16.999642610549927,0.0,880,6.0,1,,
17.099652528762817,0.0,882,6.0,1,,
17.1711528301239,0.0,875,6.0,1,,
17.300066709518433,0.0,869,6.0,1,,
17.56784462928772,0.0,889,6.0,1,,
17.775004148483276,0.0,879,6.0,1,,
18.037288665771484,0.0,877,6.0,1,,
18.238264799118042,0.0,854,6.0,1,,
18.37169337272644,0.007326007326007326,863,11.286721769464014,1,,
18.603875160217285,0.21902017291066284,899,0.001385927271980618,0,,
18.89959979057312,0.24822695035460993,917,0.0012857809230870047,0,,
18.956005573272705,0.4696969696969697,973,0.0008287096737472895,0,,
19.028257608413696,0.6309963099630996,969,0.0011553930395747012,0,,
19.090487003326416,0.6435452793834296,969,0.0007284941619038001,0,,
19.22170877456665,0.5811623246492986,959,0.0005693172376899749,0,,
19.489344835281372,0.5948616600790514,951,0.0008764312599184633,0,,
19.58740258216858,0.5515151515151515,915,0.0006451239858088958,0,,
19.755287647247314,0.6578366445916115,916,0.0006184510578884512,0,,
19.888377904891968,0.48525469168900803,897,0.0017608676119032316,0,,
20.02256751060486,0.4876543209876543,920,0.0033228497749404054,0,,
20.09306764602661,0.3639240506329114,920,0.0012716744737394038,0,,
20.16417908668518,0.18412698412698414,921,0.0015748124731943247,0,,
20.22912883758545,0.23323615160349853,934,0.0008988308339516516,0,,
20.32643413543701,0.21243523316062177,939,0.0013036636167200052,0,,
20.394636631011963,0.3803191489361702,944,0.0007284121355568642,0,,
20.45589327812195,0.43675417661097854,942,0.0006898417648522446,0,,
20.59033489227295,0.26666666666666666,927,0.0010876383509946027,0,,
20.814005851745605,0.05637982195845697,848,0.01404831677269831,1,,
20.942322492599487,0.0,820,6.0,1,,
21.07584238052368,0.0,861,6.0,1,,
21.24420738220215,0.0,879,6.0,1,,
21.442314624786377,0.0,865,6.0,1,,
21.645177841186523,0.0,873,6.0,1,,
21.773054122924805,0.0,819,6.0,1,,
21.938780069351196,0.0,766,6.0,1,,
22.040344715118408,0.0,779,6.0,1,,
22.152259588241577,0.0,775,6.0,1,,
22.243489503860474,0.06,755,6.0,1,,
22.343112230300903,0.10344827586206896,807,6.0,1,,
22.45536470413208,0.0,847,6.0,1,,
22.545035362243652,0.0,858,6.0,1,,
22.712085008621216,0.0,856,6.0,1,,
22.84695053100586,0.0,872,6.0,1,,
23.011152744293213,0.0,826,6.0,1,,
23.112491607666016,0.0,821,6.0,1,,
23.215686082839966,0.0,826,6.0,1,,
23.31108832359314,0.0,813,6.0,1,,
23.512479543685913,0.0,876,6.0,1,,
23.68010401725769,0.0,880,6.0,1,,
23.97722625732422,0.0,885,6.0,1,,
24.097158908843994,0.0,860,6.0,1,,
24.2109112739563,0.0,880,6.0,1,,
24.35558557510376,0.0,869,6.0,1,,
24.44593644142151,0.0,879,6.0,1,,
24.710824012756348,0.0,862,6.0,1,,
24.81390118598938,0.0,849,6.0,1,,
24.952345609664917,0.0,870,6.0,1,,
25.046782732009888,0.0,871,6.0,1,,
25.145095109939575,0.0,870,6.0,1,,
25.243858098983765,0.0,854,6.0,1,,
25.3430438041687,0.0,858,6.0,1,,
25.443569898605347,0.0,887,6.0,1,,
25.54319930076599,0.0,911,6.0,1,,
25.645039796829224,0.0,897,6.0,1,,
25.745793342590332,0.0,890,6.0,1,,
25.844547748565674,0.0,821,6.0,1,,
25.947635889053345,0.0,807,6.0,1,,
26.05275869369507,0.0,852,6.0,1,,
26.212886571884155,0.0,853,6.0,1,,
26.356736183166504,0.0,832,6.0,1,,
26.549433708190918,0.0,848,6.0,1,,
26.648789882659912,0.0,818,6.0,1,,
26.74691367149353,0.0,842,6.0,1,,
26.848825454711914,0.0,851,6.0,1,,
27.052488088607788,0.0963855421686747,853,6.0,1,,
27.156527519226074,0.20689655172413793,845,6.0,1,,
27.27976679801941,0.0891089108910891,796,6.0,1,,
27.41961097717285,0.030508474576271188,809,0.0335508010301739,1,,
27.621708154678345,0.053231939163498096,850,0.023358046715310776,1,,
27.75320267677307,0.029850746268656716,857,0.015412783215550008,1,,
27.925602912902832,0.08029197080291971,860,0.0015151390159002039,0,,
28.08608913421631,0.2819672131147541,825,0.0007948409010569595,0,,
28.17898964881897,0.3909348441926346,911,0.0008448916881070182,0,,
28.236700534820557,0.4712041884816754,906,0.0009327428556763335,0,,
28.31481409072876,0.42409638554216866,913,0.0008935213840499639,0,,
28.406364917755127,0.4014962593516209,877,0.0008660370401440017,0,,
28.473466396331787,0.4910025706940874,869,0.0006117019054968843,0,,
28.640203714370728,0.3974025974025974,863,0.000597437165835072,0,,
28.77157950401306,0.36182336182336183,851,0.0010339354627160358,0,,
28.870394229888916,0.3602150537634409,862,0.0009340706499703813,0,,
28.972583293914795,0.4134366925064599,854,0.0005783581474875974,0,,
29.10538411140442,0.3888888888888889,841,0.000897990092683467,0,,
29.272980451583862,0.35919540229885055,831,0.000667414664780663,0,,
29.33743691444397,0.35475578406169667,810,0.000728067669041193,0,,
29.40403652191162,0.3449197860962567,802,0.001125461761840561,0,,
29.53775978088379,0.17363344051446947,749,0.0010523341220308794,0,,
29.607224702835083,0.2260061919504644,737,0.0010473536075682934,0,,
29.672197818756104,0.23376623376623376,725,0.0008879271785525635,0,,
29.76743507385254,0.17,743,0.0010615179589956098,0,,
29.83166265487671,0.14736842105263157,752,0.0011419590709688056,0,,
29.93518614768982,0.09027777777777778,763,0.0013061495965479117,0,,
30.00052523612976,0.1474820143884892,749,0.0013721813432055936,0,,
30.281641960144043,0.0,747,6.0,1,,
30.417710065841675,0.0,806,6.0,1,,
30.62844467163086,0.0,840,6.0,1,,
30.756414651870728,0.0,893,6.0,1,,
30.890482425689697,0.0,847,6.0,1,,
31.189640283584595,0.0,845,6.0,1,,
31.288196086883545,0.0,865,6.0,1,,
31.38663625717163,0.0,864,6.0,1,,
31.488096237182617,0.0,846,6.0,1,,
31.58537244796753,0.0,814,6.0,1,,
31.687091827392578,0.0,815,6.0,1,,
31.824721813201904,0.0,832,6.0,1,,
32.154829025268555,0.0,873,6.0,1,,
32.2590594291687,0.0,863,6.0,1,,
32.351908922195435,0.0,818,6.0,1,,
32.45831251144409,0.0,827,6.0,1,,
32.62465262413025,0.0,854,6.0,1,,
32.858195781707764,0.0,767,6.0,1,,
32.9542932510376,0.0,815,6.0,1,,
33.2225341796875,0.0,846,6.0,1,,
33.45710563659668,0.0,855,6.0,1,,
33.6215455532074,0.0,845,6.0,1,,
33.72086143493652,0.0,860,6.0,1,,
33.88851976394653,0.0,827,6.0,1,,
33.988303661346436,0.0,828,6.0,1,,
34.12051606178284,0.0,826,6.0,1,,
34.18838572502136,0.0,818,6.0,1,,
34.295753479003906,0.0,803,6.0,1,,
34.38858199119568,0.06542056074766354,812,6.0,1,,
34.55435013771057,0.056074766355140186,816,6.0,1,,
34.655617475509644,0.0,781,6.0,1,,
34.79206871986389,0.05454545454545454,750,6.0,1,,
35.05598545074463,0.037383177570093455,710,0.11103327371994963,1,,
35.22591018676758,0.07885304659498207,770,0.0015868123865383679,0,,
35.43255829811096,0.1125,800,0.001279090109391764,0,,
35.630125999450684,0.036303630363036306,834,0.019596351454965775,1,,
35.75663375854492,0.0,816,6.0,1,,
35.85722470283508,0.0,846,6.0,1,,
35.958142042160034,0.0,859,6.0,1,,
36.057562589645386,0.0,803,6.0,1,,
36.15841293334961,0.0,784,6.0,1,,
36.2992308139801,0.0,795,6.0,1,,
36.461461305618286,0.20238095238095238,807,6.0,1,,
36.595268964767456,0.04132231404958678,828,0.020875927153998053,1,,
36.75895833969116,0.05138339920948617,826,0.021808559809561125,1,,
36.92584228515625,0.0752212389380531,853,0.024506615936255548,1,,
37.12880516052246,0.2222222222222222,928,0.0012117685444891688,0,,
37.2482488155365,0.5876068376068376,944,0.0005851747499484919,0,,
37.3412823677063,0.6189624329159212,977,0.0010550036631585683,0,,
37.43963265419006,0.5966228893058161,970,0.0003989993353583851,0,,
37.57327604293823,0.6075697211155379,968,0.000809124899829476,0,,
37.77617955207825,0.5805785123966942,968,0.0005251903880418833,0,,
37.845832109451294,0.7849117174959872,970,0.00031994277783858714,0,,
37.942806005477905,0.75,972,9.523244425547077e-05,0,,
38.04253578186035,0.75,979,0.0008220516494796904,0,,
38.116007566452026,0.7385398981324278,974,0.0005100543631410985,0,,
38.24672269821167,0.7687188019966722,979,0.00010725965813262506,0,,
38.34703850746155,0.7588532883642496,975,0.0004219619912834606,0,,
38.478278160095215,0.7419898819561551,973,0.0003287493156781421,0,,
38.57704782485962,0.7348993288590604,973,0.0004895352728589206,0,,
38.67891192436218,0.735,977,0.0006701844645972599,0,,
38.7437059879303,0.7445742904841403,971,0.00042369794054247914,0,,
38.844775915145874,0.7567567567567568,980,0.000348323615595291,0,,
38.91274857521057,0.7364864864864865,975,0.00033514013537816944,0,,
39.00920820236206,0.7612456747404844,977,8.984322305966983e-05,0,,
39.24493646621704,0.7576271186440678,975,0.00033118318939188616,0,,
39.41118574142456,0.76,971,9.648302937925094e-05,0,,
39.54791474342346,0.7238421955403087,971,0.000737410803896928,0,,
39.643349409103394,0.7603448275862069,973,0.0008772154041587785,0,,
39.71324801445007,0.7185929648241206,979,0.0003050389801966958,0,,
39.78053855895996,0.7612687813021702,975,0.0003200295254024969,0,,
39.84819960594177,0.7491582491582491,975,0.0005302181146742079,0,,
39.91221642494202,0.7647058823529411,977,0.0006213761204908952,0,,
40.04657983779907,0.7673611111111112,973,0.0004766342020229787,0,,
40.11294913291931,0.7398648648648649,974,0.0003043332446228306,0,,
40.24572277069092,0.7533333333333333,979,0.00045556576168120965,0,,
40.37879800796509,0.7491582491582491,971,0.00043639961672903163,0,,
40.4561710357666,0.7580372250423012,980,0.00048120931076584396,0,,
40.57922959327698,0.7873070325900514,977,0.0005221079371463568,0,,
40.646491289138794,0.7607573149741824,976,0.0005072306435721113,0,,
40.81484580039978,0.7482758620689656,978,0.0005459822389579495,0,,
41.080352544784546,0.7372013651877133,975,0.0005575708306671005,0,,
41.24602651596069,0.7348353552859619,976,0.00033079009050299656,0,,
41.312336683273315,0.743859649122807,972,0.0004333537696590066,0,,
41.37879753112793,0.7432885906040269,977,0.0004481524818393519,0,,
41.54697513580322,0.7736486486486487,974,0.00041708558829152035,0,,
41.61897587776184,0.7323232323232324,978,0.0006719954927213259,0,,
41.68586277961731,0.7504244482173175,972,9.256648242439025e-05,0,,
41.77922010421753,0.7593856655290102,976,0.0005915717686447898,0,,
41.847922801971436,0.7616580310880829,977,0.00039834918923559604,0,,
41.91471576690674,0.7558922558922558,978,0.00033026662077303634,0,,
42.08226156234741,0.7657807308970099,979,0.0003046547479835863,0,,
42.14769649505615,0.761168384879725,977,0.0003101479319125065,0,,
42.249855518341064,0.7521367521367521,977,0.0005257565214520583,0,,
42.315385818481445,0.745674740484429,979,0.0007184440152102616,0,,
42.382603883743286,0.7320819112627986,973,0.00031376336694171193,0,,
42.61397171020508,0.7688442211055276,981,0.0004777844708820341,0,,
42.67989110946655,0.7606837606837606,974,0.00042291768266979496,0,,
42.81746578216553,0.743103448275862,979,0.0007196790260756097,0,,
42.915717124938965,0.7538461538461538,981,0.00040401123343908704,0,,
43.08218336105347,0.7574171029668412,977,0.0003108870614600892,0,,
43.182403802871704,0.7269565217391304,976,0.0004890188753584518,0,,
43.2831768989563,0.7443478260869565,976,0.0008239974529948087,0,,
43.38114285469055,0.7625649913344887,982,0.0004305561415309786,0,,
43.484182357788086,0.7568493150684932,984,0.000854606014253368,0,,
43.751834869384766,0.7378964941569283,980,0.0007294413032813464,0,,
43.84871792793274,0.7435008665511266,974,9.95236274539819e-05,0,,
44.05186676979065,0.7435897435897436,976,0.00042936804536031567,0,,
44.18297600746155,0.7252173913043478,978,0.0014095749073976187,0,,
44.25025200843811,0.7056798623063684,973,0.00120869703779681,0,,
44.51675581932068,0.7241379310344828,971,0.0009499879163307196,0,,
44.58281350135803,0.7457337883959044,974,0.0003131219243632223,0,,
44.71838855743408,0.7589743589743589,976,0.00043788047633192044,0,,
44.783623933792114,0.7495711835334476,976,0.0005809453456013581,0,,
44.8541214466095,0.7419898819561551,979,0.00034736878784620795,0,,
44.919310331344604,0.7199312714776632,970,0.001732724475905998,0,,
45.01717829704285,0.7184801381692574,973,0.00043527962315361953,0,,
45.15199661254883,0.7377622377622378,978,0.00043867429330945025,0,,
45.21757936477661,0.7439862542955327,975,0.00034481782411312456,0,,
45.28871417045593,0.730185497470489,977,0.00032324850295350197,0,,
45.35502219200134,0.7374784110535406,970,0.00046096920410374886,0,,
45.45043444633484,0.7578947368421053,980,0.0004972471312904964,0,,
45.587242603302,0.7309644670050761,975,0.0007112988659470285,0,,
45.653663873672485,0.7228714524207012,975,0.0005574216613218597,0,,
45.72192072868347,0.739424703891709,977,0.0004160942382826762,0,,
45.78561305999756,0.7640067911714771,973,0.0004424196001893143,0,,
45.98567271232605,0.7483108108108109,973,0.0005553040515695467,0,,
46.153674602508545,0.7373913043478261,973,0.0006728742628164765,0,,
46.2200345993042,0.7403035413153457,971,0.0006689258092631646,0,,
46.31950902938843,0.7664359861591695,974,0.00034240900547563807,0,,
46.390148639678955,0.7419354838709677,981,0.0004270181843591855,0,,
46.522502183914185,0.7418803418803419,978,0.0005453845540001932,0,,
46.655659198760986,0.7576271186440678,975,0.0004420593578998524,0,,
46.722641706466675,0.7508591065292096,973,0.00032856252053665237,0,,
46.78453612327576,0.7435897435897436,978,0.00048739600500353857,0,,
46.98846650123596,0.758147512864494,979,0.0005001340595103103,0,,
47.05486607551575,0.7411764705882353,976,0.00035132924595731316,0,,
47.25376105308533,0.7409326424870466,978,0.0005261764458735708,0,,
47.38597130775452,0.7277310924369748,978,0.0004446331024644315,0,,
47.58613920211792,0.7337883959044369,980,0.000317207964926638,0,,
47.654685974121094,0.7573149741824441,977,0.0006405915407462454,0,,
47.72321677207947,0.738013698630137,968,0.0003569806578266435,0,,
47.790778398513794,0.7099494097807757,978,0.00038277981995001037,0,,
47.8519868850708,0.7798634812286689,972,0.0005645491156174104,0,,
47.92053151130676,0.7517123287671232,979,0.00012314869315081513,0,,
47.98740744590759,0.7589134125636672,977,0.0007018507799733198,0,,
48.053279638290405,0.7491408934707904,974,0.0003395376611102257,0,,
48.12144923210144,0.7359454855195912,981,0.0004343485838128255,0,,
48.18850111961365,0.7318339100346021,973,0.0009557863096642541,0,,
48.288814306259155,0.7555555555555555,974,0.0007147646518325201,0,,
48.390639543533325,0.7470881863560732,979,0.0007989803671803386,0,,
48.486043214797974,0.7534013605442177,979,0.0006179748195201684,0,,
48.58722949028015,0.7417677642980935,973,0.00041889647247604454,0,,
48.75581908226013,0.7465034965034965,976,0.00045327693104583897,0,,
48.85476303100586,0.7443478260869565,976,0.0006947232681019523,0,,
48.92964816093445,0.7602739726027398,976,0.0004921497715057923,0,,
48.99145245552063,0.7444633730834753,973,0.0007224350748679719,0,,
49.123034954071045,0.7627986348122867,978,0.0002964314243798436,0,,
49.192545890808105,0.734006734006734,975,0.0003316393913759385,0,,
49.2601900100708,0.7478849407783418,976,0.00034866434927884266,0,,
49.39054226875305,0.7470686767169179,976,0.00034009317178220963,0,,
49.454615354537964,0.7768313458262351,977,0.0009321756091337013,0,,
49.523115396499634,0.7445742904841403,973,0.00102344445799361,0,,
49.59121346473694,0.751269035532995,976,0.0006201838692654566,0,,
49.6587450504303,0.7401032702237521,972,0.0013934382100036602,0,,
49.724748611450195,0.7529812606473595,977,0.0006338832192047268,0,,
49.8568594455719,0.7591973244147158,980,0.0007553802163059299,0,,
49.92390990257263,0.7215619694397284,975,0.0005217292514035945,0,,
49.998079776763916,0.7386759581881533,977,0.0005637026935353061,0,,
50.08947467803955,0.7512776831345827,974,0.0006584825924686448,0,,
50.22490739822388,0.7602040816326531,973,0.001117594285572268,0,,
50.357545137405396,0.75,978,0.00031223901840523476,0,,
50.4274799823761,0.7529812606473595,976,0.00011452987166581792,0,,
50.491387128829956,0.756896551724138,977,0.00038895825685598544,0,,
50.58902192115784,0.7396551724137931,976,0.0003271431039262098,0,,
50.7611665725708,0.7525597269624573,976,0.00076730745937326,0,,
50.832074880599976,0.7469879518072289,977,0.0004123591415143165,0,,
50.92496633529663,0.7692307692307693,977,0.00043019837500163713,0,,
51.00024700164795,0.7219343696027634,977,0.00039788343926193203,0,,
51.09407639503479,0.7555938037865749,975,0.0004434587861059118,0,,
51.18885278701782,0.7602040816326531,975,0.0006703303617169151,0,,
